user_id,n_txn,mean_amt,std_amt,median_amt,max_amt,median_time_delta,benford_amt,benford_time,benford_ratio,isFraud
13833_325_none,31,93.47419354838708,55.3139264838369,90.0,226.0,266622.0,0.02747609943813916,0.008042060230398669,0.02005671839725156,0
13833_325_yahoo.com,42,100.66309523809525,119.42817031265707,72.95,659.0,327076.0,0.011058352947247913,0.00975160405915939,0.016349358238253203,0
13883_204_gmail.com,36,179.33888888888887,218.53226977290737,107.95,1092.0,257236.0,0.03363169941009957,-0.01370262752854274,0.07849889833174759,0
13906_325_gmail.com,75,185.38146666666665,405.99402142623836,59.0,2524.13,137892.5,0.029840117138193543,0.0016375825045191889,0.009894194102946823,0
1393_308_gmail.com,81,125.48481481481483,59.0526086044503,112.0,445.0,91238.5,0.07815224719659242,-0.004483723844623182,0.05589976808808698,0
13956_205_gmail.com,39,73.71692307692305,45.97977003064506,59.95,212.95,280590.5,0.0004180694744098587,-0.02128333234527036,-0.0025535322420261464,0
13956_205_yahoo.com,38,55.614210526315794,53.218740794433984,35.95,350.0,286806.0,0.05873175826470709,0.004743880866693466,0.04085151631416762,0
13964_299_gmail.com,139,194.48417266187053,269.9219142185285,100.0,1510.19,81612.0,0.0033712268935901096,0.008665435810328772,0.029605617266446053,0
13964_299_none,31,144.01451612903224,153.08204302181758,107.95,842.0,316275.5,0.02030764065677714,-0.008188237872020006,0.033624404587666364,0
13964_299_yahoo.com,113,113.8545132743363,178.30231229542662,67.95,1799.05,97091.0,0.016943961085246564,0.005806919606194276,0.013236442049276289,0
13982_512_gmail.com,64,122.09734375000001,166.24100865951166,57.95,1008.0,180828.0,0.024612547785002492,-0.0020584101225544597,0.05095864716288849,1
13991_226_none,36,74.77916666666665,70.41296674204736,49.0,311.95,274638.0,0.039804538916272426,0.012730350674307056,0.0511717661268016,0
13991_226_yahoo.com,33,176.94272727272727,138.87245677288834,112.99,671.95,355102.5,0.017812354488130976,0.013363389227990047,0.017677712218740017,0
14014_264_gmail.com,78,86.88089743589742,55.729281195148594,68.45,311.95,152072.0,0.011930344748838115,-0.0020474991938185215,0.03892928530650318,0
14014_264_none,41,81.4221951219512,59.49839401448909,58.95,311.95,227564.5,0.049019768839000014,0.0006800088073402114,0.04279116359450144,0
14014_264_yahoo.com,47,115.89872340425529,160.6627355888133,58.95,1120.03,279291.5,0.03872916826606193,0.010377336241861032,0.044051565993084546,0
14025_143_gmail.com,43,182.26232558139532,164.19023431908016,159.95,1066.86,290904.5,0.03390749546117393,0.005395810374029024,0.054411744009541005,0
14025_143_yahoo.com,74,164.16094594594597,171.12943520139493,107.95,1432.47,89939.0,0.016560245657310752,-0.0026722118959555015,0.028794856907815306,1
14065_441_none,35,51.57,48.75842227612726,45.0,332.95,350985.5,0.10120360577662904,-0.011376078564233429,0.11118325038237245,0
14076_-1_gmail.com,34,58.89111764705882,47.5411745671208,50.420500000000004,278.504,265331.0,0.02142620636931604,0.009422074244711483,0.016964519064128714,1
14079_204_gmail.com,32,92.42875000000001,50.84829180697715,107.95,226.0,475117.0,0.015585486458737127,0.023315633289555278,0.026469656894388606,0
14079_264_gmail.com,53,96.96471698113206,114.28651269248907,53.97,554.0,235229.0,0.04318808961740383,0.009205914178902187,0.038995217500003405,0
14079_315_gmail.com,31,97.57903225806449,100.15769966552386,57.95,511.95,200582.0,0.02685565254353333,-0.0010097183899417522,0.019177229064685587,0
14079_325_gmail.com,45,100.78555555555556,100.7070959776267,77.0,672.95,170007.0,0.03548052834307998,-8.931181893043205e-05,0.03548052834307998,0
1407_264_yahoo.com,43,203.4179069767442,209.72677386784596,83.95,872.47,228381.0,0.058428070904656085,0.015192604327521009,0.06683961780823801,1
14080_264_gmail.com,31,73.99903225806449,40.33886738177115,57.95,201.95,501402.0,0.02634568784604758,0.01504614813532558,0.027654841781127946,0
14084_226_gmail.com,58,112.12551724137928,145.91838510256122,77.0,1104.0,206452.0,0.02144389578988176,6.790302952583427e-05,0.018188109964120527,0
14092_308_gmail.com,51,131.88803921568626,151.20423199310895,100.0,974.07,129152.0,0.009409209942013275,0.007696623784669912,0.009427367483229442,0
14165_181_gmail.com,130,118.59123076923078,170.85963802091777,59.0,1254.0,74989.0,0.025009726192300866,0.008562202250763554,0.059184388830188346,0
14165_181_none,36,175.395,219.8962793063534,84.975,1137.95,310137.0,0.025994753524406812,0.003893204926484997,-0.005936722976950269,0
14165_181_yahoo.com,86,98.62360465116281,89.0888009420127,60.975,554.0,126133.0,0.016920625797075834,0.009956581731043284,0.019504605125241204,0
14170_203_gmail.com,31,140.14096774193544,122.04015519372564,107.95,524.95,342565.0,-0.0012279177894576193,-0.009367040034928852,-0.003657461342017977,0
14184_476_yahoo.com,43,125.45418604651162,142.32889677397074,72.0,582.62,261842.0,0.03083149329087867,-0.00030887426328125855,0.039749529937746345,0
14216_476_yahoo.com,37,119.32432432432432,81.9588077334218,77.0,335.0,70835.0,0.017132479651262696,-0.006505371467068331,0.028798621081099755,0
14229_170_gmail.com,47,121.86063829787234,115.16070313436387,97.0,554.0,183899.5,0.004736399330830039,-0.014383485783956283,-0.003035616826799953,1
14229_170_none,31,63.303225806451614,69.46793288468855,34.0,295.0,344312.5,0.07283609558390022,-0.0028129347812943725,0.06124812821599419,0
14259_330_anonymous.com,30,134.60999999999999,118.54948291747206,92.0,604.0,246098.0,0.012514112232356558,-0.006681121552121312,0.040390457952697544,0
14259_330_gmail.com,176,137.40625,186.42674065234226,63.980000000000004,1386.0,54238.0,0.03146030287268815,0.007272174888735099,0.023529159286033965,1
14259_330_hotmail.com,33,91.11333333333333,92.3698525417566,57.95,511.95,345781.0,0.04086954417438755,0.007625638366734168,0.048108952397902464,0
14259_330_none,59,68.81983050847458,69.05350255581182,47.95,365.0,111481.5,0.024924372040221434,0.005428036298779748,0.023876661790141144,0
14259_330_yahoo.com,49,128.22714285714287,111.4025790929969,92.0,590.0,228444.0,0.019682139747250145,0.006348125032615448,0.01985572548161281,1
14260_-1_gmail.com,35,25.779685714285716,26.874372797222293,15.985,149.248,290265.0,0.0038510628623935964,0.003892623639292103,0.0016464677372848568,1
14260_-1_hotmail.com,59,34.41359322033898,23.77164186561527,28.773,104.474,145123.5,0.014043834235659757,0.012333757737850184,0.006159772508754369,1
14276_-1_gmail.com,314,33.95849681528663,34.69238056888881,24.560499999999998,319.32,28689.0,0.01493083697118887,0.009134502211688173,0.013985281747856007,1
14276_-1_hotmail.com,364,40.54645604395604,38.8344612439867,26.2405,389.783,11284.0,0.01595827346388359,0.006622208878262651,0.020550642129682623,1
14276_-1_none,37,36.19751351351351,42.90043355770437,14.386,193.827,4362.0,0.05079426060437043,0.008940341385408224,0.03210074159448733,1
14276_-1_yahoo.com.mx,30,52.67490000000001,50.242788879831636,38.7405,232.919,234769.0,0.01849373573961123,0.01514027831497547,0.01116867169166224,0
14290_177_gmail.com,140,106.81107142857142,148.39597807264775,79.5,1541.0,73069.0,0.030852343008816535,-0.00022604020113066794,0.03050413869170556,0
14290_177_none,46,85.83847826086956,85.88678667842439,58.975,578.47,192991.0,0.026982239646776332,-0.0009320944655132612,0.03592961298394413,1
14290_177_yahoo.com,41,141.38634146341462,215.02601646058505,100.0,1307.95,283692.5,0.02548464785134024,-0.00036717635123791753,0.04236915923247889,0
14290_225_gmail.com,75,90.95439999999999,93.35063963701589,57.95,545.21,106118.0,0.019880580015902368,0.010914789542453816,0.010747496256719755,0
14290_225_none,35,189.03485714285713,199.2737231530171,117.0,694.95,326411.5,-0.008375318932549995,0.02976732301925624,0.010256666328502147,1
14290_225_yahoo.com,52,110.05730769230769,129.45941110448751,57.95,554.0,261467.0,0.07132614913638308,0.018820835009742104,0.07825183499469462,0
14290_315_comcast.net,41,75.09853658536585,34.90689096557881,78.5,196.0,31471.0,0.04227192926241141,0.0024968392857373026,0.0525453749455396,1
14290_315_gmail.com,257,100.24657587548639,116.19561672564083,59.0,994.0,42568.5,0.021949058993001716,-0.003786249514036607,0.023021540554529166,0
14290_315_none,157,93.98394904458601,148.4162874590628,59.0,1772.95,67739.5,0.034401495482674446,0.0038100210822204807,0.03245732388895828,0
14290_315_yahoo.com,145,86.37924137931036,74.51999314308331,59.0,445.0,61221.0,0.04389870159669915,0.0005872658918588958,0.04048720149013467,0
14290_444_yahoo.com,35,150.12571428571428,235.46407987250214,57.95,1184.0,294940.5,-0.0008836137254222554,0.00017594474275751948,0.016107898313076456,0
14290_485_gmail.com,70,105.80242857142856,114.04618290644635,72.95,884.0,177954.0,0.010879338178394211,0.0038789140796204463,0.0051487100799209665,1
14290_485_msn.com,40,126.58875,70.66752391259722,97.0,311.95,253316.0,0.034255844153047145,0.018710982543250536,0.04715655756846645,0
14290_485_yahoo.com,34,63.586764705882345,26.96421732599447,57.95,131.0,326804.0,0.04476693375307269,-0.011148946055249777,0.06526633039723143,0
1431_343_none,31,89.92258064516125,52.15422798360721,84.36,306.76,200642.5,0.015777649873113038,0.002353574196016839,0.010968680760814913,0
14410_191_gmail.com,35,153.79285714285712,353.6483518054253,60.0,2161.0,235630.5,-0.008847349836019099,-0.012082835974675517,-0.007648453861195503,0
14410_191_none,37,137.47162162162158,150.6548115235892,57.95,500.0,201135.5,0.054266202242154095,0.02400478849042314,0.050103877012454535,0
14410_191_yahoo.com,37,178.58891891891892,179.9521325659896,126.95,744.34,142475.5,0.007424229492593026,-0.004958271175133762,0.002101427754839534,0
14426_272_gmail.com,398,90.7384422110553,105.82361612719825,58.95,1104.0,21610.0,0.029295278586396575,0.008645111156138217,0.02595060187415957,1
14426_272_none,104,101.29384615384616,101.71295561064605,59.0,482.47,89792.0,0.026848538845529932,0.009247916024181974,0.022575034572025653,1
14426_272_yahoo.com,174,133.19402298850576,242.77315735258296,60.0,1916.97,55313.0,0.012252482437549436,-0.0010223877958487407,0.02771649701506389,0
1444_123_gmail.com,39,79.69102564102562,44.53279671841243,59.0,226.0,216827.0,0.028171659016852306,-0.0007882679138715085,0.04004070158839212,0
1444_126_gmail.com,47,91.19787234042552,60.7497998923653,77.0,290.0,155510.5,0.009648307479528911,0.0012761550466977856,0.022945896386227488,1
1444_204_gmail.com,64,94.12828125,74.01535097436476,59.0,317.5,118737.0,0.004716160908487199,-0.005214209701011059,0.014627708876561979,0
1444_204_yahoo.com,47,67.21787234042553,78.81855497431441,47.95,525.0,245212.0,0.04877969838079142,0.0010000740653155205,0.04799129198429157,1
1444_264_gmail.com,106,112.7454716981132,123.70305964804159,60.475,744.99,95888.0,0.01114996832938409,0.00011389555026770568,0.032428177974181654,1
1444_264_none,37,113.32891891891892,101.44827106232007,107.95,424.95,257443.0,0.025672550025491035,-0.005443925752837191,0.01985124774393194,1
1444_299_gmail.com,121,116.28545454545456,117.54077771051793,59.0,662.0,84407.5,0.021217105828013356,0.010040382166483602,0.027361745887800343,1
1444_299_none,32,93.45781249999999,70.00034833548933,58.975,319.95,346597.0,0.018782145075909362,-0.019414015036942435,0.02663953513460921,0
1444_299_yahoo.com,78,110.43615384615387,82.98563955520609,80.95,442.25,138646.0,0.02127899650329761,-0.0077457514378699716,0.031024901025129756,0
1444_310_gmail.com,42,63.06095238095237,75.5553912169748,51.46,514.65,169166.0,0.041541284730650475,0.0056672197120191045,0.04411352192898652,0
1444_315_gmail.com,125,68.92368000000002,168.8855724259997,47.95,1904.26,68137.5,0.025040204584753627,0.006381610124517548,0.027349363628196555,1
1444_315_yahoo.com,63,67.36920634920632,46.9695802368308,54.5,209.95,175626.5,0.033958033048574685,-0.0028188696560671363,0.04103734912516559,1
1444_325_gmail.com,198,136.0081313131313,143.0801407880288,59.0,554.0,53865.0,0.04768816418433729,0.0037464528085695385,0.03907919889008683,1
1444_325_none,73,93.67260273972603,148.74210674144456,54.0,774.0,89212.0,0.029251924842065683,0.006641364061909207,0.046929614551872514,0
1444_325_yahoo.com,41,118.57487804878048,199.57621699701292,59.0,993.87,224944.0,0.028585876397521387,-0.003072330356862711,0.028155987558143664,1
1444_387_icloud.com,34,47.83294117647059,23.803963156115753,47.95,107.95,314905.0,0.026341781240674232,-0.0023141530637587546,0.038500077510363474,0
1444_512_gmail.com,64,76.5903125,55.66659234251136,59.0,335.0,157376.0,0.014481831478903986,0.0023358470632807923,0.029035330551087216,0
14479_123_none,44,79.54545454545455,30.318352187063905,89.5,146.0,165474.0,0.05298826586576479,-0.007268587712516154,0.06662634129269313,0
14482_181_aol.com,69,152.70434782608697,128.10076925040568,117.0,656.0,140177.0,0.010821981735743468,0.007309186826242146,0.02369977773748136,0
14482_181_gmail.com,74,66.24716216216216,56.54164955003142,49.5,335.0,127272.0,0.004033696220084999,-0.003406018729476948,0.011376024900847066,0
14482_181_none,30,119.62933333333329,121.4958259621384,55.96,511.95,271575.0,0.04372586352737553,-0.015497989882747261,0.048372347106484755,0
14482_181_yahoo.com,46,85.14717391304347,49.64618828851264,58.475,200.0,261971.0,0.028379927016878755,-0.012382315588457062,0.03503842110075501,0
14502_143_gmail.com,44,170.10545454545456,260.17819503226616,58.475,1214.95,224645.0,0.02024091825922191,0.010618884195233512,0.024165014719973572,0
14502_143_none,30,111.21666666666664,101.74266421822372,63.475,554.0,346120.0,0.04349697560204637,-0.004410959595177871,0.04096493969907735,0
14502_225_gmail.com,58,99.00689655172413,143.97674048509862,63.475,1094.0,154959.0,0.008683822124540982,-0.007814284947539732,0.008683822124540982,0
1450_204_gmail.com,31,60.791935483870965,45.53664971450628,49.0,268.0,171031.5,0.03373488678478646,0.005343385949644168,0.046881028551121424,0
14540_191_gmail.com,57,115.54824561403508,92.70025547614841,100.0,445.0,27734.5,0.002499082413599897,-0.005092377452347811,0.010953711813204307,0
14540_472_yahoo.com,56,72.02678571428571,68.87225620946836,49.0,450.0,26612.0,0.03191353620161403,0.007207190719639399,0.031617859772595285,0
14543_-1_gmail.com,77,26.7834025974026,24.88130436158883,20.785,149.248,96024.0,0.018392194083120705,0.005871197074612963,0.021207758687538214,1
14543_-1_hotmail.com,63,46.32433333333335,39.27452999324722,32.215,232.617,145713.5,0.021492403484477424,-0.006433281148896887,0.023499868227301948,1
14573_272_gmail.com,31,61.983870967741936,47.53241404573944,49.0,240.0,298314.5,0.029184960110448473,0.007867628653247333,0.03725284411505032,0
14605_330_gmail.com,96,132.0409375,257.5574246773188,57.95,2044.95,93720.0,0.036447977882918176,-0.0025136173054509034,0.01813630622794456,0
14605_330_none,42,80.47428571428571,52.69273931834203,66.95,335.0,268470.0,0.033218325621926455,0.027531638778631046,0.03845097935576764,0
14605_330_yahoo.com,50,119.15439999999998,233.27907601977506,67.95,1684.32,237151.0,-0.001902787791385939,-0.00010124338716920034,0.023930670533422536,0
14622_330_yahoo.com,30,246.7,119.15792042495539,253.0,445.0,164532.0,0.031463178427444484,0.021363239061571795,0.04276815609042998,0
14628_184_gmail.com,84,225.2302380952381,509.75049906086457,100.0,3011.94,124022.0,0.029497454282758073,0.01692616333317075,0.043111418682487385,1
14628_184_yahoo.com,30,193.2313333333333,267.40243530096893,103.975,1230.95,401313.0,0.030609876273671545,0.02776025351883636,0.03878824247539347,0
14634_264_yahoo.com,37,135.02486486486487,81.14929516676543,112.99,335.0,172910.0,0.0215630029098879,0.012935833114940974,0.0327762425863524,1
14649_441_aol.com,36,114.97972222222221,78.74630169397413,79.5,424.95,187188.0,0.02892879953970843,-0.003666585805897092,0.04244031309652704,1
14649_441_gmail.com,165,93.92775757575758,116.79666307163275,55.0,1052.0,66118.5,0.02571511690316972,0.0014441937262528112,0.02108053562054026,1
14649_441_none,122,101.50049180327868,250.25986379359279,59.0,2783.95,84057.0,0.01258660798211213,0.016342462141243855,0.014408101606884448,0
14649_441_yahoo.com,76,106.80763157894737,193.98777318272042,54.0,1164.95,101581.0,0.04064976224553084,-0.007848182917951647,0.03480180902915657,1
14649_476_gmail.com,115,91.51704347826086,70.33774653612893,77.0,554.0,85451.0,0.014619769436192653,0.001503511740527607,0.017432537983862403,1
14649_476_none,72,66.9388888888889,49.74469906308151,49.0,250.0,142806.0,0.023468189381491058,-0.0057751749358803915,0.01427830994760199,0
14649_476_yahoo.com,92,78.05326086956521,63.123517547959885,57.95,335.0,44922.0,0.0269430368398688,-0.0008165120776358406,0.047949652218370345,1
14653_191_gmail.com,62,50.12387096774192,28.49858742140755,45.21,181.0,183140.0,0.03932642173409315,0.0033922489828459267,0.033017516394623234,0
14653_191_yahoo.com,32,97.16,73.48576907299808,59.5,280.0,302811.0,0.0005113156820691009,-0.008076969928562001,-0.00643312876237534,0
14712_264_none,46,122.57065217391305,147.81111682911515,99.975,1011.95,213968.0,0.005953176687454882,-0.012237072128498758,0.03186731658788817,0
14712_264_yahoo.com,36,94.5122222222222,63.88005718667478,61.985,300.0,273401.0,0.02245768819848859,0.0025620194386014733,0.04146186129471053,0
14741_204_gmail.com,72,89.54777777777778,63.04217759700912,59.0,280.0,113748.0,0.004040598886526223,-0.0014525257247883748,0.021019797943892877,0
14741_204_none,39,81.7779487179487,51.839778765528195,59.0,280.0,338239.5,0.02121718897305857,0.013527680536660813,0.03854961365602869,0
14741_204_yahoo.com,50,65.88699999999999,42.84760064461019,47.95,226.0,240028.0,0.055452614892612835,-0.0011350758504886926,0.0656209461283184,0
14766_204_gmail.com,31,105.05967741935481,197.13505662745237,35.95,1104.0,289617.0,0.02982534289572817,0.03542299823056625,0.028305470777882515,1
14795_299_gmail.com,31,235.99935483870965,496.61054956728344,73.0,2381.0,298337.0,-0.00424772613447507,0.007867628653247333,0.0058602408969330375,0
14795_299_yahoo.com,32,163.63125000000002,130.88558502443078,117.0,601.7,382812.0,0.002698387130362301,0.0035109974393440282,-0.011517294380228135,1
14813_122_anonymous.com,33,146.68030303030304,61.79444902425462,117.0,335.0,96071.0,0.06024342762170135,0.013322546966856676,0.06082434176133999,0
14858_126_gmail.com,45,82.35644444444445,116.06272340909375,59.0,800.95,211726.5,0.06102518852154429,-0.012661867397542027,0.061087438069087965,0
14858_325_anonymous.com,47,81.30765957446808,57.33433794235673,59.0,323.0,271583.0,0.04064013070117739,-0.007042152398707764,0.04194646250078503,0
14858_325_aol.com,160,158.6466875,175.70866053186552,107.95,994.0,63244.0,0.017047466486797606,0.014179385248124322,0.04090107961028234,0
14858_325_gmail.com,527,111.75508538899432,126.75017436836947,77.0,1327.0,14818.5,0.018073681141535135,0.014052660846131706,0.029868344356793117,0
14858_325_hotmail.com,39,152.33820512820512,108.59836937132974,117.0,445.0,200974.5,0.015295133836768345,0.0009692604305053532,0.019473267416928383,0
14858_325_none,175,146.81474285714287,153.72267161284645,107.95,734.0,58781.5,0.009431624398730038,0.0025440757539657646,0.03459476133173857,0
14858_325_yahoo.com,261,124.74862068965517,151.75177452052466,90.0,1704.89,35603.5,0.017107628509922777,0.0018762985634031108,0.045154985420630685,0
1487_-1_hotmail.com,34,49.47082352941176,28.001973396289504,52.179,130.009,199115.0,0.046286805870918345,-0.0004235217257958987,0.04121884560303272,1
14885_191_gmail.com,76,102.26986842105262,131.48876169201105,58.475,922.14,140535.0,0.04357373885371796,-0.0040904022494946575,0.03772578563734372,0
14902_441_gmail.com,33,89.39303030303032,54.07710082134124,87.0,226.0,165095.5,0.02441171895274675,0.016573661932206732,0.0278460434544456,1
14902_441_none,38,71.13105263157895,243.11201965121342,22.5,1541.0,320070.0,0.011184344935191458,0.004513578351813478,-0.00806755379467617,1
15063_-1_anonymous.com,183,20.848584699453554,10.077182844913578,18.962,50.028,1188.5,0.06062725763399898,0.025976871285755133,0.050871924449968506,1
15063_-1_gmail.com,35,43.2394,23.96259061740076,36.904,88.966,812.0,0.027607415036665563,0.02634178124067422,0.03418745007992544,1
15063_181_comcast.net,85,130.7764705882353,60.8002276448115,117.0,554.0,86783.0,0.0828440607977629,0.03596012737449803,0.0687580654945645,0
15063_204_gmail.com,49,106.16183673469388,97.18864250168474,77.0,500.0,103838.5,0.011743501255027572,0.005671835481237293,0.03957490462822656,1
15063_299_anonymous.com,57,213.76175438596488,292.25500958066107,150.0,2007.95,90866.5,0.019416044292006017,0.002306595789927396,0.025132327217499903,0
15063_299_gmail.com,267,293.40078651685394,407.11951117059704,150.0,2079.95,20451.0,0.027206508302245164,0.010967824873239876,0.02998856222659295,1
15063_299_hotmail.com,43,269.7758139534884,294.9358064348253,200.0,1790.51,170743.5,0.012776435306173103,-0.0008327948704695415,0.006649821513726353,0
15063_299_none,46,375.0923913043478,639.6408347359265,144.0,3694.95,119648.0,0.011652453207114527,0.003631395201181338,-0.0014963864555814568,0
15063_299_sbcglobal.net,30,176.69366666666664,197.0475938190794,100.0,802.86,147103.0,0.028911048712560707,-0.0026965326676745074,0.038850492022937146,0
15063_299_yahoo.com,136,284.1077205882352,426.7311521613478,117.0,2885.95,78337.0,0.0026874574876981396,0.0049694165380200495,0.024114083649519377,1
15063_325_gmail.com,35,270.1577142857143,324.5933989654108,171.0,1663.97,318454.5,0.01277249273839845,0.023215169956870764,0.01793705816559201,0
15063_337_gmail.com,31,167.7725806451613,112.65393757612198,150.0,445.0,290358.5,0.023536373446932123,-0.010158092641158113,0.03761424857169599,1
15063_512_gmail.com,30,159.33866666666665,137.92127195694732,110.97,500.0,261494.0,0.036776231970626426,0.009547405715316822,0.02710003912184223,0
15066_-1_gmail.com,44,51.096909090909094,52.179282582796894,35.221999999999994,221.574,197354.0,-0.007397800299316977,-0.007990330634354132,0.017299390981636138,1
15066_123_gmail.com,82,237.650487804878,452.4414311615033,75.0,3013.95,90177.0,0.02621778983542417,-0.00916561798781148,0.020414418666327153,1
15066_123_none,67,158.14253731343283,275.51500838033445,77.0,2041.81,151410.5,0.001848673637389664,-0.009033126254251126,0.031506332339623376,1
15066_123_yahoo.com,56,192.44607142857143,199.28307464937706,117.0,994.0,174412.0,0.03851627413435444,-0.008966327738456518,0.019698183977830894,0
15066_126_aol.com,87,145.19781609195402,246.83813671900194,77.0,1661.6,78374.5,0.02538206218007743,-0.0050741581788367705,-0.0014123199243480829,1
15066_126_gmail.com,120,206.43224999999998,246.35549684166614,107.95,1211.23,71103.0,0.014985137580639834,-0.0005247711021634134,0.023988280740481028,1
15066_126_yahoo.com,61,262.6460655737705,359.0119825082727,141.0,1809.71,155174.5,0.01627934831122076,-0.017604648785839668,0.01950131978572309,0
15066_143_gmail.com,48,173.6464583333333,233.9553008187816,115.975,1651.0,129588.0,0.02762108765456185,-0.007333860375129106,0.04287875075849495,1
15066_177_gmail.com,40,143.98075,206.51653655806234,59.0,1104.0,276578.0,0.04041572012513176,0.010557616524633225,0.022915845116606895,0
15066_181_gmail.com,100,159.0738,164.4462788863281,94.5,895.9,71772.0,0.028632666545374098,0.009148027114540443,0.02972199098665036,1
15066_181_yahoo.com,35,474.6462857142858,569.8631365967783,268.0,2319.95,315880.0,0.0072286105011629825,-0.007352057199779098,-0.0005723824406346709,0
15066_184_gmail.com,81,197.88962962962964,199.86919066948556,107.95,944.95,87566.5,0.0036905739013239174,-0.002736260823013127,0.020865745704806572,1
15066_184_yahoo.com,45,250.44488888888893,248.1923721240103,117.0,894.95,200686.5,0.017017775562887208,-0.017444354052149256,-0.005932615617995209,0
15066_191_gmail.com,61,188.0216393442623,242.80614823406628,100.0,1589.95,150996.0,0.0009467688001139583,-0.008075659340117891,-0.002382230020915258,1
15066_204_aol.com,69,226.11652173913043,307.64730798373785,107.95,1822.88,78911.5,-0.000545245474785707,0.018211503646478715,0.004882987383915835,1
15066_204_gmail.com,317,180.8601577287066,263.0474428972873,101.95,2407.95,26947.5,0.013455848365163224,0.01466918073230541,0.023973525419760867,1
15066_204_hotmail.com,39,248.5715384615385,370.06835854002026,117.0,1609.2,344525.0,-0.013960117786328406,-0.001401356631602596,0.0029022139805036998,0
15066_204_none,98,206.38295918367345,388.45127941349085,64.475,2365.47,84846.0,0.03348400612363444,-0.0013291708962303202,0.017994944964677018,1
15066_204_yahoo.com,152,211.73203947368424,276.23024105173283,103.975,1693.28,75294.0,0.01351873789442588,0.017808146619432752,0.022225080826037896,0
15066_220_gmail.com,60,247.09850000000003,361.6688100358531,117.0,2424.95,128814.0,0.021872335936473485,-0.008178332933205534,0.04012760399339978,1
15066_225_gmail.com,40,288.20050000000003,390.03754853186894,179.065,1949.95,180413.0,-0.011104151992713897,-0.0016036180044464374,0.0184496140023276,1
15066_231_gmail.com,49,284.9661224489796,531.6532124010849,100.0,2381.53,145469.5,-0.003546876551192922,0.010274236936778008,0.014040433680976253,1
15066_251_gmail.com,45,186.06,207.30686645646836,112.99,1104.0,195265.5,0.0067042008672233075,0.012248885931131083,0.011288434898788856,1
15066_251_yahoo.com,35,126.50028571428572,98.28892652308919,107.95,413.47,348019.0,0.0192001581282212,-0.004571039382106047,0.009826777489124437,0
15066_264_anonymous.com,34,212.88764705882355,253.8150423167003,112.475,1331.0,256928.0,0.023315670680085242,0.008224937392064022,0.02010476402303448,0
15066_264_gmail.com,221,227.4322624434389,386.5313247687185,108.5,3153.95,49412.0,0.02075916495346557,0.010785673904645202,0.02123224862496916,1
15066_264_none,66,136.76954545454547,142.63648602921722,107.95,844.95,147044.0,0.006023839588479629,-0.003168765699919987,0.024335228452536974,0
15066_264_yahoo.com,146,277.1305479452055,451.9761060007378,117.0,4222.95,69276.0,0.009261763912946655,-0.007941831838756581,0.009974501016930926,1
15066_269_gmail.com,33,239.10575757575754,255.4684478653462,150.0,1464.95,243200.0,0.0110801068763004,0.002698387130362301,0.02180553120575427,1
15066_272_gmail.com,127,207.16448818897638,310.81868013489964,87.0,1762.96,84459.5,0.013879141699644403,0.0003032518851555366,0.008154849777050749,1
15066_272_none,30,171.28,135.74599539826826,112.475,445.7,192165.0,0.03887058583485189,0.002950191950492287,0.021274753379824145,1
15066_272_yahoo.com,89,152.92483146067417,162.9186767292774,107.95,1179.0,71420.5,0.023502070608973354,0.01515322622850588,0.03898124861674135,1
15066_299_anonymous.com,32,276.6459375,323.63345262097226,200.0,1758.92,153180.0,0.012853104279023427,-0.0006192866070911171,0.010331442600663716,0
15066_299_aol.com,30,332.8853333333334,436.3259147833825,108.95,1907.95,370931.0,0.01386734597241674,0.019910291760680113,0.041977103484200716,0
15066_299_gmail.com,327,246.28788990825691,365.9964614192171,109.0,2963.95,21998.5,0.024844874684756765,0.01736769739174536,0.032716808701795067,1
15066_299_hotmail.com,38,260.7528947368421,282.48622178703727,171.0,1384.95,159937.0,-0.008776885045019823,0.007877131245965563,-0.005168321818305052,1
15066_299_none,80,198.25425,191.41270555905504,107.95,744.95,102303.0,0.03170001103864092,-0.015437530485518016,0.030528343237906236,0
15066_299_yahoo.com,151,327.87066225165563,444.8648363857741,171.0,2887.2,71758.5,0.020815699006200464,0.018779124298597863,0.039701638849875466,1
15066_310_gmail.com,39,263.34076923076935,256.94216471241265,150.0,994.95,290495.0,0.009568343953280434,0.00020025329505946737,-0.004286879649865433,0
15066_315_gmail.com,123,259.7539837398374,347.5564030794544,107.95,1718.95,76843.0,-0.0010614723779129205,-0.002749465386248002,0.006261705460098594,1
15066_315_none,49,167.33326530612246,165.15007441455694,108.95,930.95,148903.5,0.0060766975703793955,-0.005616288232268597,0.021839106280069,0
15066_315_yahoo.com,95,232.67631578947373,352.92414715690194,117.0,3092.2,85153.0,0.007654713930254693,0.0053038669790915136,0.01805608740620908,1
15066_325_anonymous.com,38,198.63078947368422,299.26413140253476,77.5,1364.29,252517.0,0.011896159727808005,0.016103404800835226,0.025396347773913926,0
15066_325_aol.com,121,176.93421487603305,206.78876824508015,108.5,1699.95,91953.0,0.017091045963175237,-0.007174835094038719,-0.0009248356437649569,0
15066_325_gmail.com,338,195.8409171597633,295.91443443627196,100.0,2960.99,25339.0,0.014095800956050777,0.016337284840232752,0.023455918533896142,1
15066_325_hotmail.com,45,196.3971111111111,254.3381422054962,102.95,1331.0,182592.0,0.01880024758936888,0.006294731475789177,0.018737998041825195,1
